user_id,gender,age,id,income
9370,Male,49.0,2862b9171ce643b791ccfb527a9397e9,94000.0
9371,Male,26.27541971338147,2b0e698462194cd787308c7e2a7a8bfd,70000.0
9372,Male,58.0,6b36a1deee924d688236c11416854db0,32000.0
9373,Male,22.58801436896603,3269f677f2964ad482de5f00d866293a,46000.0
9374,Female,67.0,0bb2879db8a0458fa7cb17280a54847f,89000.0
9375,Female,29.0,839eddd85f264fad8df353f882f68585,72000.0
9376,Male,40.0,73ec3a37053c4d5893efedf53e0473eb,78000.0
9377,Male,59.0,04cfc7c495c1419f9a316c2a9876af97,49000.0
9378,Female,55.0,a5d69a12107f4841af1a2def904a369a,74000.0
9379,Male,51.0,f15b7751efdf45fe9c4a4e08fc474744,97000.0
9381,Male,71.0,26bfddab97dc45948c64ee63b7be2111,86000.0
9382,Female,61.0,d14c0a51b98b4d1aa3d5ecaab5e31109,33000.0
9385,Female,21.0,b0956da2ffc44f25af5db38784932ca2,46000.0
9386,Male,41.0,79db0317008e43eca747f2a25a2d2d87,38000.0
9387,Male,50.0,baa162e4861e459cb33c45fb3b40bfc2,91000.0
9388,Male,30.0,ae0a87a45d9f4e52bfba3c8bacac464a,54000.0
9389,Male,57.0,79e0e0838fb4443e8fcd50efd81c0648,74000.0
9390,Female,48.0,d418e36088a244578a347901e4e9cb75,42000.0
9391,Male,60.0,ebb7a9a6b45f4ba7b7600c651373ac4e,93000.0
9392,Female,76.0,92e13d9868b4414ab1aa3fe67f210bf4,64000.0
9393,Male,63.0,2ce9f318ad764a00b24c6a771ae0bf8b,93000.0
9394,Male,64.0,d9ed9854be91409594f764483509d47e,75000.0
9396,Female,31.0,4bc3176e2d9a444dbb4a8e91c2c957c3,45000.0
9397,Male,65.0,5c0de6ba95024e6d8717f13e5beae19b,83000.0
9398,Female,30.0,879be03973684f469619e086feba5b86,67000.0
9399,Male,51.0,fcc67945354b4e64962526b38c646f25,51000.0
9400,Female,77.0,680eaabd027747e88cf77ac89a978778,75000.0
9401,Female,56.0,e7a5b052c2e54b1385c8ee7f799ef3cb,82000.0
9402,Male,49.0,edb6dacf387c4b31ab87fbccbf71d638,44000.0
9403,Male,40.0,24bfa125f2ba493f9b5f7abacc83f796,58000.0
9404,Male,62.0,49589dc19aec449f813a3486fc004af3,120000.0
9405,Female,64.0,05fc9b1280454d84a712d8cb763c7c79,79000.0
9407,Male,76.0,eb1bb72548a04d08a5d473ef59594d10,71000.0
9409,Male,27.869495202717445,c65820a4105d407ba225b0133cc52352,67000.0
9410,Male,21.0,07e7d74b98e9496eae8226d4af05f33b,66000.0
9411,Male,21.305617888107957,528e528df85f418c912cd34d010b97d7,116000.0
9412,Female,41.0,8da7dbbe9db544c994ef7ee31cfadd60,58000.0
9413,Female,22.0,0d090272e52845acab67d8eaf8960366,48000.0
9414,Male,65.0,3d4733dfe1cb4d50ae194572f801c31a,84000.0
9416,Male,68.0,3d19526685174baa8bcc3e9a952cab18,119000.0
9417,Male,19.0,bb015ae912ef496fa9b5a84b7a032b01,44000.0
9418,Female,22.0,1f59796079a04371b380b2fbf2be6f73,35000.0
9419,Male,76.0,d245246470eb47fc8a7ac928f723c326,32000.0
9420,Male,57.0,4e0c572ecc674f99bb14bfe96f5aa65d,96000.0
9421,Male,60.0,f0b93802ded54d7f8695e27ed4009a42,83000.0
9422,Male,25.898827078113165,db1dab29b45443319d6330c65af0627e,66000.0
9423,Female,27.0,dddc729f500040978fbb49bde7feb0f6,57000.0
9424,Male,23.095514868125697,07e29d02d0074da28b430e1dc40cc1fc,75000.0
9425,Female,55.0,c6919440a74540db9e7bb7680821870c,61000.0
9427,Male,25.0,de5a7b09cf5140c9a5b2827a7e04c808,53000.0
9428,Male,75.0,e4d195561e104c2fb5aec616c1a29f07,56000.0
9429,Female,29.041950509494214,153572326a8340aca794bd6ff01b24c1,96000.0
9430,Female,34.0,3bec59fe9dd4432fae040fc312570868,42000.0
9431,Female,77.0,f52a06f0bda94025b6d9d8ed0b9d1c44,49000.0
9432,Male,43.0,e6d80d24c3a841d189c25fa2cd997b02,60000.0
9433,Female,41.0,6363b3defa2840238002a35b719010a7,49000.0
9434,Male,74.0,687124db30ef49628aa8f13c2149397c,92000.0
9435,Female,71.0,5a89064374c249dd8fea4bda91e88ec7,57000.0
9436,Female,22.0,47dbd4e810d646e99061327ee0b066f5,36000.0
9437,Female,63.0,28a45a9bab2c4a4bb3160af39053318a,43000.0
9438,Male,23.041663204099493,6657deb028d34827be886ae482e96e19,71000.0
9439,Male,60.0,99d795545dbb4837b7ed00644ffbd367,57000.0
9440,Female,42.0,e564989384ef4ff3b3c46a9332ba486e,58000.0
9441,Male,58.0,49d41439112e48d18d5119a99af8c3d7,68000.0
9442,Female,70.0,2f88e87250a942f99f1b6f405fa5b8dc,82000.0
9443,Female,30.0,dfccf30a388147ad870d22f9a1b77395,43000.0
9444,Male,59.0,979a2fda285e4faf8d3cdb835c77bc95,98000.0
9446,Female,47.0,612a181c5c1347f093acf67a78cee40e,74000.0
9447,Female,39.0,7dbce81651b545a2960b635f7d85db4d,65000.0
9448,Male,51.0,0ba6584a372247e68f0ddcbf98316a0a,84000.0
9450,Male,41.0,b78e48b42f1b416e84504333ea442401,57000.0
9451,Female,58.0,92a48c2edfba4764bf59bfe70023e461,66000.0
9452,Female,53.0,4aa865cd6fa5422d9ccc35e534272912,33000.0
9453,Female,53.0,02b6895b3cab4f79a116bddc1c70b5c3,34000.0
9454,Female,45.0,43926e6dd27749ceb73a1e851679aa66,90000.0
9455,Male,77.0,62c45627e26048fc9a0aadc842c91cd9,37000.0
9456,Female,50.0,0efb3efdcd0d4d8296e1c47265b07660,92000.0
9457,Male,55.0,2a63c44715f44f728e0fb3b999b63e4d,55000.0
9459,Female,39.0,822184e755d342f0b4900a1f054d9de0,50000.0
9460,Female,38.0,4c4638eb3825433f991261e052c148a3,75000.0
9462,Female,27.217310164575018,1bca62faa50442dea56311a4988dd5c7,58000.0
9464,Female,55.0,50e16a4b452048809ff8d2703d01b5d4,105000.0
9465,Female,24.0,d0e8e341348846b2af7879dedf4e3ff0,50000.0
9466,Female,22.0,9ed5a316ecd34a7ca6df0763afc5403d,42000.0
9467,Female,50.0,78c662ecde44429da8ab2521a4a983c9,72000.0
9468,Female,61.0,64c7b16c67474a048f835ee40800ff2f,77000.0
9469,Female,64.0,ea9a6c23a601434c92072dfbc6483d57,72000.0
9471,Female,27.157506042259563,8ed66913c59348ca9e5ff003863ff830,57000.0
9472,Female,49.0,31aaa0fa063549759eed0d800c5a26bb,51000.0
9473,Male,34.0,8912f2b9af0c488fb2045d7ca5f5dfb9,56000.0
9474,Male,24.638679100736702,99c92d10054843c6af13efc3b4ecfef5,74000.0
9475,Female,70.0,5f30c36ecf5f47eba13fad31c9e5eeb9,46000.0
9476,Female,51.0,b3d8b6242a1943e78ff1ea93e2101fbe,78000.0
9477,Female,54.0,89c2291ba9ca46be92016b8e0b17fca0,89000.0
9478,Female,61.0,e6a312d8b3674fe5a955260fcfb4d105,71000.0
9479,Male,53.0,75e2d1dcb1bf44499951000cfd50a88d,110000.0
9480,Male,76.0,e88b9aaa938c446289fb909cffeaa255,114000.0
9481,Male,60.0,dd16b588daf146ec9706cfdd33008c28,97000.0
9482,Female,49.0,d21f399bbe124b3c978b2fe5767b3985,79000.0
9483,Male,20.84849268005993,e890bdea6cf8419a8927a77ec30bebee,63000.0
9484,Female,46.0,3de934a628584d3aad45781044acf062,34000.0
9486,Female,49.0,6a56c46485824ba798ded1a0aac96e02,70000.0
9487,Female,26.0,aadef7df1ce5421e9b2daaf3c0086f90,72000.0
9488,Female,39.0,9ca1196e54194ca9bf1a4b1327715e9e,59000.0
9489,Male,56.0,bc2480d214f045008a153f513e284279,92000.0
9490,Male,54.0,94d6d078828f4c719c414ffb5d423eda,73000.0
9491,Female,40.0,c8a9ac9eb63c43f9a9497c6d67b1a220,88000.0
9492,Female,25.01984134082042,978f08557c534f12b34296dfcc0e07ba,114000.0
9493,Male,72.0,5d2f087490ac4617a10bf9a9febc75b5,109000.0
9494,Male,70.0,5c3b7c7a7f104adea1b558ab2ad6e3ef,59000.0
9495,Female,52.0,9066f87282d546eaa100c21bcd4aa3d4,59000.0
9496,Female,54.0,0a3fe7f225ef42798190a1654b9a43ac,61000.0
9498,Male,20.062891599957766,6bbba83ef9204264a0ad9e9a73153886,61000.0
9499,Male,46.0,9196c2bfb739494f902a13bab46199d2,65000.0
9500,Female,71.0,3381f8550e8944c89cdadf97a3461823,52000.0
9501,Male,49.0,b4fab356e0a94cd3912b53c475573909,56000.0
9503,Male,64.0,2457e3daf5e74fbbbdfe90f2b2ee8212,55000.0
9504,Male,21.0,8c598297a58842a2a8bc90253d39b5e7,59000.0
9505,Male,27.543010560379347,979166cfc1034fb19adbe7b4c8485712,82000.0
9506,Female,58.0,f1c3358fb6894c7eaacd3915f65da066,87000.0
9508,Female,72.0,54e7916b52204385a432562ababa6cc3,58000.0
9509,Female,42.0,51440246462b4043a92cf168fc7d50db,67000.0
9510,Male,38.0,e0fdbcd8ffe04287949d04efeab61be5,49000.0
9511,Male,27.0,d0364573196344df9de76b5a5ddbf6bc,70000.0
9512,Female,53.0,1aff8e2861e24253adb452503d372850,57000.0
9513,Male,71.0,48e8eebb89814e9495460ebe04734cf8,81000.0
9514,Female,41.0,bacc303abb13474eb0794e50916ce582,73000.0
9515,Female,51.0,d03e159b7fbd4da9a87fd265f02720a0,63000.0
9516,Male,41.0,a6493baaa4fa49c39953bd0acc458d74,91000.0
9517,Female,53.0,4e6bbe4637574c219d97b8eb0436bec7,105000.0
9518,Male,26.353764163879596,610196ade89b4e45bf7c07f18c403071,53000.0
9519,Female,46.0,d2b4cfebde454279aab4ae5979f19483,66000.0
9520,Female,66.0,ae794740ec2c4d2aaa30a6ced332a745,43000.0
9521,Male,39.0,f1afe0c2b7894a29a4b021fcafcba060,73000.0
9522,Female,71.0,15e53cabc5a2440faa9c4a03de081b49,48000.0
9523,Male,27.439700210880662,14ccd761d68248979e0fb857ae5e9aa5,78000.0
9525,Male,20.0,83f56199b07249b69029948015cdf146,74000.0
9526,Female,58.0,3a298dbf99ef4a23b9b46a1500e56101,118000.0
9527,Female,58.0,0f876bcb1d2f48b9bb905d31e72ea01c,74000.0
9528,Female,24.0,c19bbec83bac41c8a08751286f2a7e27,59000.0
9529,Male,53.0,8422ffcfcd22449d9fb004a0dd26aac9,70000.0
9530,Female,65.0,4c91a808ad98436d80e12c92a6d23dd7,65000.0
9531,Male,70.0,395e0cbee77f4249900b23f277424691,85000.0
9532,Male,59.0,05a009c95e8d477cbed5c1661343bbb9,81000.0
9533,Female,35.0,375043f439a44a65b4fec6e5a0a5a63b,65000.0
9534,Male,26.572791016688406,ee9227fb8452414c91f06eb25c29d474,84000.0
9535,Male,70.0,596596b70ca8479fa54cb1a2fa3959fe,35000.0
9536,Female,39.0,77ee9531c0934d6f9f1bf7e10f02a5f7,57000.0
9537,Female,26.0,190fcd45fd074de8b41531fc6ffa6f42,33000.0
9539,Male,57.0,ce4772ada41e477695b2cab7425b1be3,87000.0
9540,Female,29.78149575578383,be248a405efe444ca315aeea99c47d6a,34000.0
9541,Female,27.0,9ba2de5e616d470ca1aa3a7e4ca18a95,41000.0
9542,Male,24.02926905748623,2b45d1b9f77440538af83122e3d14a6c,65000.0
9543,Female,47.0,0bfbcb94ca614b198f1786bd29fc9b4b,74000.0
9544,Female,65.0,924dd5009ef945d6816d0577cdcc0cd5,67000.0
9545,Male,29.0,7c04f1c0d5764d878c4301062c245ecd,45000.0
9546,Female,44.0,77caa79f70754278b0b1fdd68e7796b9,69000.0
9547,Female,56.0,2997992e556b44cf9a69bbf92bf35690,111000.0
9548,Female,58.0,237e788a772b49eeaf825faa1ad6838b,41000.0
9549,Female,58.0,47d694f8d8ad41b69fc1b6dd2fe2a5ce,46000.0
9550,Female,41.0,1ab040cd863d4f5284899e8e3a29fea9,55000.0
9553,Female,71.0,0c8e04f373a04738969178acc25b3238,43000.0
9554,Male,69.0,6960918e3a944a9687ed10c529f5e7eb,61000.0
9555,Male,59.0,7dc97406d2ff4ae4a9fc049d988e9c15,80000.0
9556,Male,76.0,3ec0c229ed4f423aa2b5fbf55593a8e2,103000.0
9557,Female,48.0,51cc938740184e4a8eaf3423dc4fb662,52000.0
9558,Male,54.0,7774e6b6c61f4691bbe22622ebfe2679,93000.0
9561,Female,41.0,9e7dc72c57bd4116afe26ff053425b2c,72000.0
9562,Female,54.0,744da648d82d4ba0be8126168402496d,45000.0
9563,Female,50.0,704bff5432104453be90144d46323275,84000.0
9564,Male,65.0,b7bbde316be54f6f9100f8ec7d7e3dbc,43000.0
9565,Male,64.0,e68a086b7a6a4dc3b900ee06c6a38fe6,95000.0
9566,Female,52.0,b2aaf8311ae9422981ded134c2bbbc34,67000.0
9567,Female,47.0,df6455c3563f467bb74f1c17e84cc83d,51000.0
9568,Female,62.0,96773545b9b6444a8101a49de8d476e5,65000.0
9569,Male,63.0,5625e7a083cc42079b2cd60831d81e94,83000.0
9570,Male,48.0,274d1c34654b44e18c63042367453f60,42000.0
9571,Male,63.0,c1e530e252504ec99e7c4ff9efeb4df1,115000.0
9573,Male,48.0,eeb598ca6cc14ea483e1efb0ae419dd8,38000.0
9574,Male,69.0,8f9fea78ec2e4ee1aaa3c4e692f3a083,66000.0
9579,Female,42.0,39d43317563d4e11b71d5e514f08860e,68000.0
9580,Female,25.0,7685603a1b034f12b5b682f483c316d6,35000.0
9581,Male,68.0,6ba58d2b211847d999213ea0b56b7f6a,95000.0
9583,Female,65.0,eac8836953ef4c78bcca69583c21fb87,60000.0
9584,Female,45.0,cd1c1a96627846e28dc05b1121029f5a,36000.0
9585,Male,20.873179183299385,9db461d6bafe42cfbe9cab24154530a7,74000.0
9587,Female,22.90099271455521,824359f40dec4e3e93835b62d466efbb,60000.0
9589,Female,26.89563491352198,8f3fad8b7e00406bb946952b213105be,70000.0
9590,Male,76.0,fd7ac6a24ecd4f9c87e1a0423e2d975d,38000.0
9591,Male,52.0,ea5f5cd2fa5242fdae1cfa08626579a9,33000.0
9592,Female,67.0,e4ccfd59ceb94a75a5eee46d968eeb72,52000.0
9593,Female,51.0,d95c38564046425b85ba31737bae897d,74000.0
9594,Male,69.0,bfe8855ff5f34cf6a8e7ce556b0e7e73,56000.0
9595,Female,50.0,28be7b9a77ee43569a5f7773127fc47b,51000.0
9596,Male,42.0,b0f0522ce7b3432aaa2abf9c508465f4,46000.0
9597,Female,60.0,d4db8719ee8f42dda253ee9ddd3e9cab,97000.0
9598,Female,61.0,af3fb8f091f44fd58d0d1f31a6d74f98,64000.0
9600,Male,75.0,eb840b33e9444cb39fdb065552843660,57000.0
9601,Male,31.0,8473f9b56d92467c98e27741cb144838,71000.0
9602,Female,26.0,8ef02a08de334e00aed132b660069a6e,42000.0
9603,Male,50.0,197d46b7352e44868664494da872267d,63000.0
9604,Female,53.0,6d6463d70635442d80d99dcca6a47133,53000.0
9605,Male,62.0,e5321ed1b91147fa9b9726216bc132ce,77000.0
9606,Male,59.0,37f7b59a483e4201bf5fc0d99978622f,55000.0
9607,Female,31.0,ddb2ffbeab064891be8cd73cff081b5d,53000.0
9608,Female,45.0,acde96bfd1604c58a3f539029f98f122,52000.0
9609,Male,24.488370008799173,9643b1f0557945f2940b96743fd128e4,70000.0
9610,Male,29.0,3ec9fd96e0024dd396c0f0492db033b2,53000.0
9611,Female,43.0,0dc5a10c6c654387b7e1298724a464e1,43000.0
9612,Female,69.0,f9ac59e4aac74b66b322ff9e9eaf9aba,51000.0
9613,Female,52.0,ce8792a594d94b0d8636afb5ea1099fb,41000.0
9614,Male,52.0,5ccc9ec750834277812d9a81d44debb7,51000.0
9615,Female,56.0,85f1eddf0c854c5abc0b92fbd7fc9dc2,41000.0
9616,Female,56.0,941494c5f20a482bbfe46fcb54543d66,33000.0
9617,Female,68.0,a1895cf557204035971a47a40fa3546f,119000.0
9618,Female,69.0,158bda11c34644708c175d7bb5f5c20e,46000.0
9619,Female,61.0,553f27ac698849a9995b114817e85818,94000.0
9620,Male,71.0,3c6a74ea7f044bfb99291be2a38e4607,63000.0
9621,Female,27.975274967398462,aa8159bbe9134ccfb6d7807714c8ea19,52000.0
9622,Male,22.0,b1dbb320a2484f40824363fd4be52e1f,72000.0
9624,Female,65.0,7fb6bf3c081b41ceb3609d53c87110d7,33000.0
9626,Male,60.0,cc80480892f04ee0acabe628560965db,80000.0
9627,Female,59.0,3095383d82d44cd1bbbdc09170c5b8ac,71000.0
9628,Male,55.0,3920a1ca88314ed499376cd42514e6ab,109000.0
9629,Female,64.0,a5e5775db2d543128d8057c39ac59396,67000.0
9630,Female,63.0,3eff72c196ce4c02bd4e8bf216f76e8e,53000.0
9631,Female,46.0,eb8c6c64e7ca49168f5ba2c13cffccd8,72000.0
9632,Male,52.0,346ca0b690b44443a4fc2bd747964066,85000.0
9633,Female,59.0,b694ab6e982a4734be5bb6e0e7ec6e25,70000.0
9634,Male,50.0,3a5f7dc3827a479d90069e3cae0d4d54,87000.0
9635,Female,70.0,0217c4393fd54e74a523b63c0fcc3da5,64000.0
9636,Male,61.0,03887756866f4ea9b74b7e1b83ffac44,61000.0
9637,Male,55.0,e648d51c487040748182aad1201ce7a3,82000.0
9638,Male,75.0,8c49d9e01b4449f5bff7120b7adddd21,78000.0
9641,Male,50.0,2eede32dd09743bdb5e6143dd8db7b10,62000.0
9642,Female,20.0,01784d3e205548a594ba3fcdbdaaf17d,43000.0
9643,Female,62.0,a67060333adb4e4aa700c015850e2002,94000.0
9644,Female,65.0,040704e99ab84cd08977858fab9b9276,88000.0
9645,Female,51.0,356470bccf484ce5a626f5122852087e,80000.0
9646,Male,67.0,f0c8862f53e9488fabaa3d1b44352b18,76000.0
9648,Female,67.0,6613c82a3acd4cbca267d7b056b35780,38000.0
9649,Male,27.0,19b675ce8cea454d8b849fbff3c0ff75,73000.0
9650,Male,61.0,b292985f7c7d4175b725530abc07e624,77000.0
9651,Female,30.0,2101e44b28084a37b9021a15902c629d,48000.0
9652,Male,67.0,e63dd565899644a491a9f0148297d36d,66000.0
9653,Female,54.0,194db18d77dd4fbda2ab91114be082a7,90000.0
9654,Female,29.0,297a08c1d05b405496e2c42bf2ea21d6,54000.0
9655,Male,54.0,332451cecb364d3b90c53a5e683c6234,91000.0
9656,Male,33.0,47c3bbca508b4069b009c676c7260b52,52000.0
9657,Female,40.0,34c9104c14094b4bae602630e09021cf,34000.0
9658,Male,68.0,34033bd14aa2441f944909a4906c23c5,87000.0
9659,Female,40.0,a54f2fe8cd524ee0b7211a2dd6e5dec8,33000.0
9660,Male,76.0,92fac38e00eb4fa1920e6eefa6165099,68000.0
9661,Male,47.0,acbb7d6d1efe410e897e0ac4a26d7bb0,88000.0
9663,Male,64.0,a55acf4fede04caba13806d9ac1eb405,85000.0
9664,Male,51.0,ea6946e978374cd3a2d9257c32e235ae,61000.0
9666,Male,65.0,29074c62ec28408e94c2bfe22e6e2c37,73000.0
9667,Female,37.0,442f3da7855f4086ab047ee5d69e30f3,86000.0
9668,Female,53.0,e5a2b468613a4218b0cae03d47a02e23,89000.0
9669,Female,48.0,baee294f84ec4a059c92e36df084e206,98000.0
9670,Male,66.0,73d249175a594096b82528817cb483db,90000.0
9671,Female,72.0,d0855d0668ad42379707f39d97ceec20,73000.0
9672,Female,71.0,9fa98f3b811645c895447491eb12883a,78000.0
9673,Female,64.0,b921da52262d412b93e0e49f8dcf8658,65000.0
9675,Female,55.0,94a610479f514b9f854edb94aa106f71,70000.0
9676,Male,21.0,6b2b97b27010464eb55e3c9ce06ec585,69000.0
9677,Female,40.0,a952125da83b42648838f79b5ea62b91,32000.0
9678,Female,72.0,22d072830a384100928fbbc313e6184a,31000.0
9679,Female,58.0,5dc54e027521458c8f26c15633d374ff,93000.0
9680,Female,24.0,02e2211319524b9e8bd09794d00d8513,73000.0
9681,Male,56.0,09926978a42248f08791fe53fc7ac085,110000.0
9682,Female,59.0,f8f93bb8fed449d5afb965e6f93fe107,85000.0
9683,Female,60.0,abc4d6e1c8564532a878308c2aa5ec76,86000.0
9684,Male,65.0,8b368de8525b4af69cfe1e06a191bb95,68000.0
9685,Female,74.0,10cdcf9677bf4ee382d6395f4715686a,85000.0
9686,Female,46.0,e7f6dc2a3bb7493ca35cebbbe6e444bb,39000.0
9687,Male,52.0,72badd9799484051b932f217a75f11b5,92000.0
9688,Female,74.0,6be5ebbe8b2e420c88437abc6d92b00b,35000.0
9689,Female,46.0,8319fc0fd5294e6daf21fe0b1116c71e,38000.0
9690,Female,33.0,8fb9ce41cedb4a34bcbb56836d3bf622,63000.0
9691,Male,24.251253310452938,65792a70a5174dd484ef549a6bab7db4,38000.0
9692,Female,49.0,dd4a3c60f7d946589c1d30d8c413424c,47000.0
9693,Male,41.0,0ec30c57402945a6af2418582bf2c570,67000.0
9696,Female,67.0,95ef73ccde5740e5ba055c9ff322ae68,108000.0
9697,Female,74.0,53879247fce049dd9e8d55da657fe9a1,70000.0
9698,Male,24.86158450377675,e9f332161dd842eaaf32252c8c231e6d,50000.0
9699,Female,50.0,a94c6c131ec94ba3945d3e906c4b14b8,61000.0
9702,Male,47.0,fb1b036d2ecd4464a17f5f31da0a828e,55000.0
9704,Female,66.0,37aa48f7035f4b808d8292f5c95fd55f,40000.0
9705,Female,20.0,5a2b2d10e2de43d3bb4bb67d8ce3b1df,35000.0
9706,Female,26.822622951759143,14a38d48392643d1b31ac56ec7d7ad00,42000.0
9708,Female,58.0,c4150791dafa49c2ba566784a59e59ec,77000.0
9709,Female,48.0,e82e13fed553421fb052ca438c7fd43f,91000.0
9710,Female,36.0,2f7c926f7ef44165b0e2b635ea745af7,32000.0
9711,Male,60.0,abf604534dfe455aad2007cb8ff18420,108000.0
9712,Female,77.0,ffe5257abf8840b395e1ee6b29894637,75000.0
9713,Male,76.0,8d402bd58f15462c833bb29c30c9fccf,55000.0
9714,Female,27.0,f3b9b9a4adfb432dbb1d572aff469e99,34000.0
9715,Female,26.0,02abd909ebc94aca8766f3f0ee39db80,61000.0
9717,Female,28.0,ffac285a64714aca8efd8d61a5606e84,36000.0
9718,Female,53.0,9ceb61240a224e9698fcbdae9164e843,57000.0
9719,Male,57.0,abfb871cab3b4fb4a0e7be1ed5a2ac35,85000.0
9721,Female,63.0,b5ab65ab4b194ac2909bf47bc4d87c8c,34000.0
9722,Female,53.0,63538502f7df49bfac67cf4088784d1a,68000.0
9723,Female,65.0,d4c4f37033e047339d27c2a01bfd6e01,58000.0
9724,Female,33.0,4207564081d246028df41d9dc0f4f6e5,49000.0
9725,Male,72.0,ee349702b3984aa3a79bd507cd1a3fbe,61000.0
9727,Female,18.0,f68b320c815e4ce0a9ce55da0f1009bc,51000.0
9728,Female,49.0,d404110ac63349a3972ef63e74490154,53000.0
9729,Male,42.0,9abfe56184f4404f912a912f156d81a5,46000.0
9730,Male,50.0,d26928c65ad441b1a82619348bd72b45,78000.0
9731,Female,51.0,ff4e747db62441979fbbc18d871c42b1,59000.0
9732,Female,19.0,5cd966bc5ef04cb6b3aaad696d06444f,39000.0
9733,Male,46.0,872683bcd7534cebbed03becb39014d9,96000.0
9734,Female,33.0,4174e26000f542c6bc5dfb2b1aadbd50,57000.0
9735,Female,48.0,1280b4c8aa2a47dbbc1a7c79d0c9484d,42000.0
9737,Male,57.0,bff052304c1c4dcc8774096cbb5ea958,95000.0
9738,Female,66.0,c9efe52c3dd44130a07481a0f6274e10,68000.0
9739,Female,60.0,cb245f844fa34490b50802cae487e9a4,63000.0
9740,Female,40.0,ddc6402c0b3f48f285a93ad98c5496db,45000.0
9741,Male,28.212070013429475,a31fc60dc75141d895238a4d36694448,80000.0
9742,Female,72.0,845aa30576434be8a3895c2ad40848fd,80000.0
9743,Female,46.0,3587049edaf84b8f963ecdbb65beb24e,32000.0
9744,Female,76.0,a90cad5df2e44266abbea4736c061ec7,86000.0
9745,Male,52.0,a74e933a6a584b32b563f671f981e9be,93000.0
9746,Male,53.0,759f8e1cbc6c4bd1aba03e860622ab37,77000.0
9747,Female,46.0,6b979cb1a50745ca9b2cea296b0918c3,98000.0
9748,Female,62.0,81ebe0a0044444329ceb952e45ba3a22,73000.0
9749,Male,38.0,a0aa9007b7554e6583dfc3114fb3ea13,66000.0
9750,Female,49.0,9aa11a3cdbac4c0192706ac2b7aa40da,38000.0
9751,Female,55.0,4d4216b868fe43ddb9c9f0b77212c0cb,56000.0
9752,Male,48.0,53b235564f694bcb9a5967ccf699822e,87000.0
9753,Female,33.0,2c5dca26dcf54b7b9f39275548c84832,70000.0
9754,Female,60.0,100a681a8c534df095ee4aedfe9fdc22,63000.0
9755,Female,24.0,ac3832e7bd014acd9b311c1ac5e3cb5f,57000.0
9756,Male,34.0,bf4468f2db1748669be0d33a8d87c6ed,64000.0
9757,Male,61.0,8af7297bcc744dcfa1956385eeb891c4,51000.0
9759,Male,30.0,e0d711a52cd545b59d6ba229b327fc5c,58000.0
9762,Female,69.0,229191ca2b9d4620bd61677fd7f328c4,108000.0
9763,Female,21.744667251243555,8cf585e5a4844d90bcfbf10556a5bc51,98000.0
9764,Male,75.0,386feea26f434f559cb91d02679c4c3a,49000.0
9765,Female,63.0,d19e2ab62d954b7aa521b0588eeb8af9,30000.0
9766,Male,58.0,b41a5b2e5d714f63b23a99b6028fb1d8,74000.0
9768,Male,50.0,29f206c56f414159bf31ab8feac7bc66,83000.0
9769,Female,38.0,442a16999bca4c9aa0da75ffe17cd043,37000.0
9770,Male,62.0,9a377b76528d4c5c805872b6149fd566,51000.0
9771,Female,54.0,bf08cd5a3a224626a4e5622557511d35,60000.0
9772,Male,65.0,9a909a237a0b42548e3de9a7ab700d60,64000.0
9773,Female,68.0,75f1de7394a045a69850e79798ba094a,41000.0
9774,Male,45.0,189bdb80e3174d7c8de4d554ef37acb4,73000.0
9775,Male,24.378959069675325,4c8e591aef3c4b19ab58a85993521061,84000.0
9776,Female,26.0,27573d3ebc154a48a9cd245ae16b71a2,34000.0
9777,Male,66.0,576206f0abd54a8f9a6458d49ffc07ff,56000.0
9778,Female,58.0,02c89861ce2c4010bf4ed63f6f6d5df3,79000.0
9779,Female,52.0,52e757485b5c4fc2b4b3fe9297aa1a14,47000.0
9780,Male,49.0,1929135b8300410d879b00b07ffe2012,85000.0
9781,Male,25.0,2a1cb19a9fa64200b4a636f18f4946de,32000.0
9782,Female,75.0,e0c9168961bc4903a228b50e34054bdd,85000.0
9783,Female,32.0,ad7ced48712b41148329a7e960c2bc5e,71000.0
9784,Female,61.0,f57fcd93d3e74e9b9bb9bc81a40a6612,57000.0
9785,Female,47.0,90f6e4755b3a4b3facdc9edcab44ceef,69000.0
9786,Male,24.0,4050e4bc05604491956d59f91d96d4d0,40000.0
9787,Female,72.0,efc369160453489e8ad4087c972f2860,94000.0
9788,Female,55.0,8385b27841f341428fe6d2d5fe4fb50d,76000.0
9789,Female,61.0,a4e14694c84c4601990dba55a2729841,67000.0
9790,Male,26.0,2e631fd482d247039518d74c7baebe47,74000.0
9792,Male,69.0,8066e4b8aeae4023b29d901552b4eb91,109000.0
9793,Male,58.0,2572edba34644161b70d0d0f0a4f08f8,79000.0
9794,Male,55.0,742e6e64fc7646d7a616ec47ae6e9479,88000.0
9795,Male,65.0,c1c3149b7af8483b8ea67d87c74334af,82000.0
9796,Female,76.0,bf25ad78a7394a4bb0b1a994aaaf2252,54000.0
9797,Male,29.0,1e1bbc0184534a5180015c5e138ef85a,64000.0
9798,Female,24.0,0afacad54c614b348139fcf6a6e19c7a,38000.0
9799,Female,67.0,8b7f0794dd894757bb6ca592bd3fce39,118000.0
9800,Female,49.0,9ba4cd53968544ea8a682c11b8b8b63e,98000.0
